
VERIFICANDO 5.000000
5.000000	5.000000


VERIFICANDO 6.200000
6.200000	6.200000


VERIFICANDO -7.700000
-7.700000	-7.700000


VERIFICANDO -7.700000
-7.700000	-7.700000


VERIFICANDO -8.900000
-8.900000	-8.900000


VERIFICANDO -8.900000
-8.900000	-8.900000


VERIFICANDO -1.400000
-1.400000	-1.400000


VERIFICANDO -10.200000
-10.200000	-10.200000


VERIFICANDO -9.000000
-9.000000	-9.000000


VERIFICANDO -9.000000
-9.000000	-9.000000


VERIFICANDO -1.500000
-1.500000	-1.500000


VERIFICANDO -10.200000
-10.200000	-10.200000


VERIFICANDO -1.400000
-1.400000	-1.400000


VERIFICANDO -10.200000
-10.200000	-10.200000


VERIFICANDO -2.700000
-2.700000	-2.700000


VERIFICANDO 3.600000
3.600000	3.600000


VERIFICANDO -11.400000
-11.400000	-11.400000


VERIFICANDO -2.700000
-2.700000	-2.700000


VERIFICANDO 3.700000
3.700000	3.700000


VERIFICANDO -11.400000
-11.400000	-11.400000


VERIFICANDO -3.900000
-3.900000	-3.900000


VERIFICANDO 2.400000
2.400000	2.400000


VERIFICANDO -12.700000
-12.700000	-12.700000


VERIFICANDO -1.500000
-1.500000	-1.500000


VERIFICANDO -10.300000
-10.300000	-10.300000


VERIFICANDO -1.500000
-1.500000	-1.500000


VERIFICANDO -10.200000
-10.200000	-10.200000


VERIFICANDO -2.700000
-2.700000	-2.700000


VERIFICANDO 3.600000
3.600000	3.600000


VERIFICANDO -11.500000
-11.500000	-11.500000


VERIFICANDO -2.700000
-2.700000	-2.700000


VERIFICANDO 3.600000
3.600000	3.600000


VERIFICANDO -11.500000
-11.500000	-11.500000


VERIFICANDO 2.300000
2.300000	2.300000


VERIFICANDO -12.700000
-12.700000	-12.700000


VERIFICANDO -4.000000
-4.000000	-4.000000


VERIFICANDO 2.400000
2.400000	2.400000


VERIFICANDO -12.700000
-12.700000	-12.700000


VERIFICANDO -5.200000
-5.200000	-5.200000


VERIFICANDO 1.100000
1.100000	1.100000


VERIFICANDO -14.000000
-14.000000	-14.000000


VERIFICANDO -5.200000
-5.200000	-5.200000


VERIFICANDO 1.100000
1.100000	1.100000


VERIFICANDO -13.900000
-13.900000	-13.900000


VERIFICANDO -2.800000
-2.800000	-2.800000


VERIFICANDO -11.500000
-11.500000	-11.500000


VERIFICANDO -4.000000
-4.000000	-4.000000


VERIFICANDO 2.300000
2.300000	2.300000


VERIFICANDO -12.800000
-12.800000	-12.800000


VERIFICANDO -4.000000
-4.000000	-4.000000


VERIFICANDO 2.300000
2.300000	2.300000


VERIFICANDO -12.800000
-12.800000	-12.800000


VERIFICANDO -5.200000
-5.200000	-5.200000


VERIFICANDO 1.100000
1.100000	1.100000


VERIFICANDO -14.000000
-14.000000	-14.000000


VERIFICANDO -5.200000
-5.200000	-5.200000


VERIFICANDO 1.100000
1.100000	1.100000


VERIFICANDO -14.000000
-14.000000	-14.000000


VERIFICANDO -6.500000
-6.500000	-6.500000


VERIFICANDO -0.200000
-0.200000	-0.200000


VERIFICANDO -15.200000
-15.200000	-15.200000


VERIFICANDO -6.400000
-6.400000	-6.400000


VERIFICANDO -0.100000
-0.100000	-0.100000


VERIFICANDO -15.200000
-15.200000	-15.200000


VERIFICANDO -5.300000
-5.300000	-5.300000


VERIFICANDO 1.000000
1.000000	1.000000


VERIFICANDO -14.100000
-14.100000	-14.100000


VERIFICANDO -6.500000
-6.500000	-6.500000


VERIFICANDO -0.200000
-0.200000	-0.200000


VERIFICANDO -15.300000
-15.300000	-15.300000


VERIFICANDO -6.500000
-6.500000	-6.500000


VERIFICANDO -0.200000
-0.200000	-0.200000


VERIFICANDO -15.300000
-15.300000	-15.300000


VERIFICANDO -7.800000
-7.800000	-7.800000


VERIFICANDO -16.500000
-16.500000	-16.500000


VERIFICANDO -7.700000
-7.700000	-7.700000


VERIFICANDO -16.500000
-16.500000	-16.500000


VERIFICANDO -7.800000
-7.800000	-7.800000


VERIFICANDO -9.000000
-9.000000	-9.000000


VERIFICANDO -9.000000
-9.000000	-9.000000


VERIFICANDO -10.300000
-10.300000	-10.300000


VERIFICANDO -11.600000
-11.600000	-11.600000


VERIFICANDO -6.400000
-6.400000	-6.400000


VERIFICANDO 2.300000
2.300000	2.300000


VERIFICANDO -12.900000
-12.900000	-12.900000


VERIFICANDO 1.000000
1.000000	1.000000


VERIFICANDO -14.000000
-14.000000	-14.000000


VERIFICANDO -0.200000
-0.200000	-0.200000


VERIFICANDO -6.400000
-6.400000	-6.400000


VERIFICANDO -3.900000
-3.900000	-3.900000


VERIFICANDO -1.400000
-1.400000	-1.400000


VERIFICANDO -2.600000
-2.600000	-2.600000


VERIFICANDO -5.100000
-5.100000	-5.100000


VERIFICANDO -7.700000
-7.700000	-7.700000


VERIFICANDO -0.100000
-0.100000	-0.100000


VERIFICANDO -3.900000
-3.900000	-3.900000

